,user_id,product_id,event_type,event_timestamp
11309,634BOD315IPHRI5NWXESPOVDRF,5241900000000.0,search_click,2022-11-24 06:28:15
11310,634PO9U42GIT1HA8GDT2YDRGC7,5242850000000.0,referral_click,2022-11-24 06:29:58
11311,6348L3Y9BLCTON1OQRM9HK0ID9,5244200000000.0,added_to_basket,2022-11-24 06:31:41
11312,634RML6LT9JKRPSSC10NWD6C1S,5244200000000.0,product_sold,2022-11-24 06:33:24
11313,633UN178IABA1ODQ96UUG9989R,5244200000000.0,recommendation_click,2022-11-24 06:35:07
11314,634BAA6Z4EP8G35HTLJTEF0EQ9,5244210000000.0,saved_items,2022-11-24 06:36:50
11315,634DK890C0TFT9WW49E1AFC10A,5244210000000.0,search_click,2022-11-24 06:38:33
11316,6342S1QT1RF6KX8436UUWIV3FV,5244210000000.0,referral_click,2022-11-24 06:40:16
11317,633R2ISGO23XBOH03SQWHAMTWY,5244210000000.0,added_to_basket,2022-11-24 06:41:59
11318,634E9AQ84E34WHH89IIUUCDP64,5244210000000.0,product_sold,2022-11-24 06:43:42
11319,6341WEO0IDAF5803FBEO5EPRP2,5244220000000.0,recommendation_click,2022-11-24 06:45:25
11320,634MJ0XGQUGQ80RS6UJCICA8UP,5244220000000.0,saved_items,2022-11-24 06:47:08
11321,634CGN3UIOA6B3CB4V05Q0G0ZW,5244220000000.0,search_click,2022-11-24 06:48:51
11322,634EC88FLLPRPRBM1P4J4UBWU5,5244220000000.0,referral_click,2022-11-24 06:50:34
11323,634LL8UMSTATR0416ENC1P26U0,5245010000000.0,added_to_basket,2022-11-24 06:52:17
11324,633S6Y6EVG57CF810ZATBJ1H78,5519590000000.0,product_sold,2022-11-24 06:54:00
11325,634PGOL1AOW19RYVMCPDY460JC,5519600000000.0,recommendation_click,2022-11-24 06:55:43
11326,633D4E3XZDDN9EM5H2NXGNQ5DX,5519600000000.0,saved_items,2022-11-24 06:57:26
11327,634J2TFXV1DXFXMKEVB063O417,5520710000000.0,search_click,2022-11-24 06:59:09
11328,63458UAFA06B9HOQMUNIYYNK4D,5522540000000.0,referral_click,2022-11-24 07:00:52
11329,633LNRU7HS09CYLUR1DT9XKPY7,5522600000000.0,added_to_basket,2022-11-24 07:02:35
11330,6346CSUJAA9OUPL62VWGEPGUEE,5523050000000.0,product_sold,2022-11-24 07:04:18
11331,6342DQML4WK6AC51H89G2XA3HU,5527440000000.0,recommendation_click,2022-11-24 07:06:01
11332,63345Z5BGAROY82ZMNX327JVWJ,5528670000000.0,saved_items,2022-11-24 07:07:44
11333,6330BJW0BYQSPCAIY9GHT66J6D,5530320000000.0,search_click,2022-11-24 07:09:27
11334,634YLW0O7CO1I13QP8JYY2SNC0,5530430000000.0,referral_click,2022-11-24 07:11:10
11335,634ARK49D1VTD6GJ5UOCWZ8E3F,5530430000000.0,added_to_basket,2022-11-24 07:12:53
11336,634KHDOTXOKGB9U9GTI0Z0JRNA,5530440000000.0,product_sold,2022-11-24 07:14:36
11337,634UVBH9QZ7HSOP9U1GDT495H3,5530440000000.0,recommendation_click,2022-11-24 07:16:19
11338,634GV2UEDMWSYLUIY91YAXS2ZS,5530450000000.0,saved_items,2022-11-24 07:18:02
11339,634C2C7IBXY097YNKNHNAFRX8C,5530890000000.0,search_click,2022-11-24 07:19:45
11340,634FL4Z9UNAN8EPT7EN9CC2NZ2,4974150000000.0,referral_click,2022-11-24 07:21:28
11341,634T7GZEVIMR74GRGBQPBI4PKO,4984030000000.0,added_to_basket,2022-11-24 07:23:11
11342,634SSX8DT3U0ZWHVD16AIVV1MX,5019620000000.0,product_sold,2022-11-24 07:24:54
11343,6345CYU9ODUF3J9QYUGA5WMQ4B,5040050000000.0,recommendation_click,2022-11-24 07:26:37
11344,634IJGOT2J55RIJPL7UF6TTQB7,5052740000000.0,saved_items,2022-11-24 07:28:20
11345,63442IXEH67P09BF1PRLZPZOVU,5081080000000.0,search_click,2022-11-24 07:30:03
11346,6343446SJ02POTYPEH7XCXOVWQ,5081110000000.0,referral_click,2022-11-24 07:31:46
11347,63418VTD80M3ZC2KP9T9ZXL926,5081120000000.0,added_to_basket,2022-11-24 07:33:29
11348,63422YKU2RNGERBKUBW5N4PO5Y,5081530000000.0,product_sold,2022-11-24 07:35:12
11349,634LH10BHRUM6ZLWG97GDAH1ST,5082030000000.0,recommendation_click,2022-11-24 07:36:55
11350,6349T423R6H29B7JOG0Z3L3HPP,5083700000000.0,saved_items,2022-11-24 07:38:38
11351,634BOOKG1JAYTKZ3R41144A0MY,5087590000000.0,search_click,2022-11-24 07:40:21
11352,6340JCMD25VNSRQ7G1NIZ5H2H0,5090380000000.0,referral_click,2022-11-24 07:42:04
11353,6341WEO0IDAF5803FBEO5EPRP2,5096670000000.0,added_to_basket,2022-11-24 07:43:47
11354,634U6WW5PSNCO2KZL4SL0MGUNF,5103110000000.0,product_sold,2022-11-24 07:45:30
11355,634GE8Z5EBCZZJIKEL2V2OEZC7,5103110000000.0,recommendation_click,2022-11-24 07:47:13
11356,634RVQBMQ1GXHFCGR2LA1RRCUY,5108250000000.0,saved_items,2022-11-24 07:48:56
11357,634DXXA8ML22F8S5A02RW3NLAB,5108430000000.0,search_click,2022-11-24 07:50:39
11358,634V33B3WALOITCIRKEBBICT0F,5112260000000.0,referral_click,2022-11-24 07:52:22
11359,634D9I430EDGCKDZDQUP6WY687,5113990000000.0,added_to_basket,2022-11-24 07:54:05
11360,634NQ9XOB84MW4918DB6G35WJX,5114000000000.0,product_sold,2022-11-24 07:55:48
11361,634MVT9AWKS7BHJ1FFP8DDGI1P,5114550000000.0,recommendation_click,2022-11-24 07:57:31
11362,6349Y9NORQCXQQ50HSTJXLUCBM,5114600000000.0,saved_items,2022-11-24 07:59:14
11363,633MHAX91O53NTX9UTRY3K8SAC,5114710000000.0,search_click,2022-11-24 08:00:57
11364,6338J0XI0MDBFMURFPF0JM8UC4,5114740000000.0,referral_click,2022-11-24 08:02:40
11365,63426SJSITRYLRPOUUJS9KMWNA,5114740000000.0,added_to_basket,2022-11-24 08:04:23
11366,6349KUZLRZZ2D4C00S8RGNJI91,5114750000000.0,product_sold,2022-11-24 08:06:06
11367,633JMZIK3RTSYAWN262DV1EW9J,5116940000000.0,recommendation_click,2022-11-24 08:07:49
11368,634ROR87OOZGC8I61K618J4MSP,5116940000000.0,saved_items,2022-11-24 08:09:32
11369,633VFYURG8Y1EQ21HY47KJGL62,5116950000000.0,search_click,2022-11-24 08:11:15
11370,634I3Q466QCPY9P4GLML84B5R8,5117980000000.0,referral_click,2022-11-24 08:12:58
11371,6349M6KKKXJ33ZWCXQSY61J3PU,5120510000000.0,added_to_basket,2022-11-24 08:14:41
11372,634KRNAO3SYTIHB4ENC0XLX0NJ,5120870000000.0,product_sold,2022-11-24 08:16:24
11373,634APOA7ZYZCL4UFHSSXP21TBF,5126910000000.0,recommendation_click,2022-11-24 08:18:07
11374,63449Z1746017LO3OJEYSPZ3T1,5127710000000.0,saved_items,2022-11-24 08:19:50
11375,634PQ8LK9LJFRNY53PQ2I3KCS1,5129030000000.0,search_click,2022-11-24 08:21:33
11376,634SZV21QUIUPZKFD9U3O1JSRJ,5129060000000.0,referral_click,2022-11-24 08:23:16
11377,6345IDKF2DUFDD6792G8UGCJ1B,5131860000000.0,added_to_basket,2022-11-24 08:24:59
11378,634DMIWDTJJ8PB6APITQ2276MS,5131940000000.0,product_sold,2022-11-24 08:26:42
11379,634XHJQIHL2T9EEZG94U0WGO7M,5239380000000.0,recommendation_click,2022-11-24 08:28:25
11380,6348XI18BZY2DSZ4AV8JU87MOB,5239750000000.0,saved_items,2022-11-24 08:30:08
11381,634HED1JSVP2AUK5RSQPV8154Z,5240150000000.0,search_click,2022-11-24 08:31:51
11382,6347ANMEVZNHGF59KGP5WH513X,5240890000000.0,referral_click,2022-11-24 08:33:34
11383,634DQA1I5E0YRKCP7WVJLD8V7L,5240900000000.0,added_to_basket,2022-11-24 08:35:17
11384,634PWOMYCVNXB82C3SN4T33E9F,5241910000000.0,product_sold,2022-11-24 08:37:00
11385,634HPSCCUC30F3I7QK8P70ZKGB,5242490000000.0,recommendation_click,2022-11-24 08:38:43
11386,634D4UFTGT8NF1CFRRLBZNVTDV,5242850000000.0,saved_items,2022-11-24 08:40:26
11387,634WTPPNHKDH8YB5TW25NAOL5E,5242890000000.0,search_click,2022-11-24 08:42:09
11388,634PLPS360LF0OYO462B37FVLQ,5244210000000.0,referral_click,2022-11-24 08:43:52
11389,634D592366MY7WP67XNDUOA65F,5244210000000.0,added_to_basket,2022-11-24 08:45:35
11390,634Y2OI13VL5G0DLFC7EC7DA4H,5244210000000.0,product_sold,2022-11-24 08:47:18
11391,634N3BNJWZ7W9L6Y0IWJ403RBD,5244220000000.0,recommendation_click,2022-11-24 08:49:01
11392,63409MXUW2JV1VE3O07FWRHPZR,5244220000000.0,saved_items,2022-11-24 08:50:44
11393,6344GRNL2IL1F2RZHWNDK7HWRZ,5245010000000.0,search_click,2022-11-24 08:52:27
11394,6346D4SELS9PIC7ZQE05W9AUMX,5519590000000.0,referral_click,2022-11-24 08:54:10
11395,6345N5RV37KK8I7NRFQJSGMWKI,5519590000000.0,added_to_basket,2022-11-24 08:55:53
11396,634KOOTMRTYANIVJF91CMTEL5R,5519600000000.0,product_sold,2022-11-24 08:57:36
11397,634SKZUOJQCXA5J9MZEGOLHO80,5519600000000.0,recommendation_click,2022-11-24 08:59:19
11398,6348CFYBIFAKRXNT7SD8E8H9UO,5519600000000.0,saved_items,2022-11-24 09:01:02
11399,634BEJMFYWMVIQKR3QGCL97JLZ,5520710000000.0,search_click,2022-11-24 09:02:45
11400,6345YUHOYGGH3FLQN2SY25QS55,5520720000000.0,referral_click,2022-11-24 09:04:28
11401,6348YZ6RJ79X8DIWA2XJYT5MA4,5520730000000.0,added_to_basket,2022-11-24 09:06:11
11402,634OKQZ4WUHOQNUYRZSSXPXAPX,5522150000000.0,product_sold,2022-11-24 09:07:54
11403,634OJ4869E6B7FZU087BZRVZRS,5522160000000.0,recommendation_click,2022-11-24 09:09:37
11404,6345A9N70ICDGNLTJCFZ3XLTKZ,5530440000000.0,saved_items,2022-11-24 09:11:20
11405,633PP3ZJ5JJEUOSDE6OYQNW6WW,5530440000000.0,search_click,2022-11-24 09:13:03
11406,634ZM86MCFQ136Q7DQF9UAOWMK,5530890000000.0,referral_click,2022-11-24 09:14:46
11407,634GD9CVW6XHJC5FIJERS3ABXW,5530890000000.0,added_to_basket,2022-11-24 09:16:29
11408,634GBZ1XKXZVOD2INIM9YJZIVN,5531860000000.0,product_sold,2022-11-24 09:18:12
11409,634ZO0WVPT01259CMFHMVZPLCD,5534610000000.0,recommendation_click,2022-11-24 09:19:55
11410,634Y2WEJ4KXNSGHV1OYVSYDH5K,5534660000000.0,saved_items,2022-11-24 09:21:38
11411,634HKDUEW88TBCRS37KLQDQKC3,5534660000000.0,search_click,2022-11-24 09:23:21
11412,634V7QH8NN76KWH2ASK6ZX1B8H,5849680000000.0,referral_click,2022-11-24 09:25:04
11413,634SNQR8QP1ILQFXG51UE9KBT7,5849710000000.0,added_to_basket,2022-11-24 09:26:47
11414,634SR3DGJNU7A6YO04H22D8V11,5850300000000.0,product_sold,2022-11-24 09:28:30
11415,634FFQWGY464THH8CC0JXQ4IDO,5851870000000.0,recommendation_click,2022-11-24 09:30:13
11416,634XWXV9X41PUHKQGGXA8H12QW,5852000000000.0,saved_items,2022-11-24 09:31:56
11417,633AKEOH7B2L9U41R1H4YMSMMM,5854670000000.0,search_click,2022-11-24 09:33:39
11418,634VS1A1ET4UV1HC614EAVX0VI,5854850000000.0,referral_click,2022-11-24 09:35:22
11419,6342RFZLJRKY3C10CUL752OKFB,5855000000000.0,added_to_basket,2022-11-24 09:37:05
11420,634ILOBS7LCNLFBOYC61RQNVEZ,5855120000000.0,product_sold,2022-11-24 09:38:48
11421,6346IPTRMBAH3I9DNDU7AGFY7Y,5855130000000.0,recommendation_click,2022-11-24 09:40:31
11422,6343CO91ISUX7SW4P8PFWUH5HZ,5855360000000.0,saved_items,2022-11-24 09:42:14
11423,6344O0L6YOE2B88W57ARI50WTP,5855570000000.0,search_click,2022-11-24 09:43:57
11424,634WUKO50DXT0EZD51DF3CU6F6,5855720000000.0,referral_click,2022-11-24 09:45:40
11425,6342PGM8HBI2290HNL996FFD7N,5855720000000.0,added_to_basket,2022-11-24 09:47:23
11426,634N4UO8FODG2C0IB23HJMI4CT,5856720000000.0,product_sold,2022-11-24 09:49:06
11427,634Y44OI6JVZGXTN2CBZQZ2OZ2,5856770000000.0,recommendation_click,2022-11-24 09:50:49
11428,634OFG3CWOXEFD8168YBOYI17N,5857090000000.0,saved_items,2022-11-24 09:52:32
11429,634GTAOG7X99ZB5WAW3W9M1RX6,5857110000000.0,search_click,2022-11-24 09:54:15
11430,6348C5MT8I1HH3UGXW43CONT0V,5857110000000.0,referral_click,2022-11-24 09:55:58
11431,634RW1V3RHNUD6V5VHVF4LEOAG,5857110000000.0,added_to_basket,2022-11-24 09:57:41
11432,633266R42BB7088UREZHBD8O36,5857140000000.0,product_sold,2022-11-24 09:59:24
11433,634B9T12AYVRKN14RSLFOBNYMA,5857250000000.0,recommendation_click,2022-11-24 10:01:07
11434,634N66NWAR66MYPJKG1DUPU2F3,5857780000000.0,saved_items,2022-11-24 10:02:50
11435,634C82IHRPO235WCTPY9CJZ9EO,5860150000000.0,search_click,2022-11-24 10:04:33
11436,6342LIDJTUFQSHP02NL8S8LD42,5860420000000.0,referral_click,2022-11-24 10:06:16
11437,63472XLHTAP6F7GZK6Z6V7H7I1,5863040000000.0,added_to_basket,2022-11-24 10:07:59
11438,633YVKVON8K2AAWVPS0KR5MB8V,5863170000000.0,product_sold,2022-11-24 10:09:42
11439,634HIWSUU7K1MQXO5QU1THA8DL,5863950000000.0,recommendation_click,2022-11-24 10:11:25
11440,634WK7J2T36V17JEXL3EGDO1F0,5865270000000.0,saved_items,2022-11-24 10:13:08
11441,634HUED4D3H40UZ1NL8PH727MZ,5865270000000.0,search_click,2022-11-24 10:14:51
11442,634X5RHKRXVVZV3BJMCE3ZH9JX,5865340000000.0,referral_click,2022-11-24 10:16:34
11443,634DB3BHUWUJ7Z5WJTT502G243,5865480000000.0,added_to_basket,2022-11-24 10:18:17
11444,634SXN96WJGLW4R3JD9WKVI5CF,5865480000000.0,product_sold,2022-11-24 10:20:00
11445,634SV30EMKRD4O3FAREE76OE20,5866380000000.0,recommendation_click,2022-11-24 10:21:43
11446,633JJ5NIOLWT3XKL8TW4GAPBN0,5867350000000.0,saved_items,2022-11-24 10:23:26
11447,6346FJ7DXUJ743352MDSXW5144,5868530000000.0,search_click,2022-11-24 10:25:09
11448,634FL4Z9UNAN8EPT7EN9CC2NZ2,5868530000000.0,referral_click,2022-11-24 10:26:52
11449,634IW67BVA6K0KO041HMXK21IY,5869060000000.0,added_to_basket,2022-11-24 10:28:35
11450,6346DWE53WJ75SXHAYQCOPY7YX,5869320000000.0,product_sold,2022-11-24 10:30:18
11451,634R5SYG0ELX1I7PMCBL7DV53V,5869540000000.0,recommendation_click,2022-11-24 10:32:01
11452,633E6SVG5HPEG68GJ9EOI5LUMH,5869540000000.0,saved_items,2022-11-24 10:33:44
11453,6344OMOHPRM8RM9KBZJGJ9N1UX,5869540000000.0,search_click,2022-11-24 10:35:27
11454,63473XSEM5D5583AST3YV1A5RX,5869550000000.0,referral_click,2022-11-24 10:37:10
11455,634CQ7G5L5J9VCT7BIBEHE5ZIV,5869720000000.0,added_to_basket,2022-11-24 10:38:53
11456,633P4MNSNPWZNZYHST260RFSG8,5869930000000.0,product_sold,2022-11-24 10:40:36
11457,634J4OEBWJ132ZVEGPKZANY9FE,5869930000000.0,recommendation_click,2022-11-24 10:42:19
11458,634NFGWQBMZLCBQ38SIPDO84ZN,5870090000000.0,saved_items,2022-11-24 10:44:02
11459,633OH4NB1033X88K8SPQ4MBWR0,5870090000000.0,search_click,2022-11-24 10:45:45
11460,634Q4T1MQGLKC1U98Z3TCQEENS,5870090000000.0,referral_click,2022-11-24 10:47:28
11461,6343SH34HZMFSGRTQXFSQP8ROL,5870100000000.0,added_to_basket,2022-11-24 10:49:11
11462,634GFUBF52VK3MQKJ9LL35I6OF,5870100000000.0,product_sold,2022-11-24 10:50:54
11463,634ZSCY1FTAZJT3HEHLC4ECMH7,5870590000000.0,recommendation_click,2022-11-24 10:52:37
11464,63474Q3M792UFUUZL7SC3136JZ,5871250000000.0,saved_items,2022-11-24 10:54:20
11465,634RZPKDFMWDAXFGUU6368W742,5872840000000.0,search_click,2022-11-24 10:56:03
11466,634H9NYG9H9BBNW0FT5G88B9CQ,5872840000000.0,referral_click,2022-11-24 10:57:46
11467,634II756JZLWMUPJZU7RYGX22A,5872840000000.0,added_to_basket,2022-11-24 10:59:29
11468,634YKPA1VOC4ALB5C7M1UQ8O77,4974490000000.0,product_sold,2022-11-24 11:01:12
11469,634VPSABHQ0VO676IEDZTDXCFJ,4984030000000.0,recommendation_click,2022-11-24 11:02:55
11470,634ARK5R5F4M94S8CH07NI4OLY,4984170000000.0,saved_items,2022-11-24 11:04:38
11471,634ZM86MCFQ136Q7DQF9UAOWMK,5086120000000.0,search_click,2022-11-24 11:06:21
11472,634C1LYET40LNF5Y25UPOD0PFW,5090380000000.0,referral_click,2022-11-24 11:08:04
11473,63476KUC0CXMR39PJRMWWFOD88,5093320000000.0,added_to_basket,2022-11-24 11:09:47
11474,634U5U7KSTRT35GGNOETI51C1T,5096470000000.0,product_sold,2022-11-24 11:11:30
11475,634KOK6ONXXJJQG44QLHYF9G7I,5096670000000.0,recommendation_click,2022-11-24 11:13:13
11476,634JSLRVB1OQUWLQ4IJ2HIZCTE,5103110000000.0,saved_items,2022-11-24 11:14:56
11477,6342BH52P0Q4G62XM9Y77RTJU4,5103110000000.0,search_click,2022-11-24 11:16:39
11478,634YKB6R1Z9CXDZB7L352FB1E5,5112260000000.0,referral_click,2022-11-24 11:18:22
11479,63494OS3P6O35Q4UZDI8KNTL3G,5113960000000.0,added_to_basket,2022-11-24 11:20:05
11480,634LCD96KVNTLDAJIUS5D158SK,5114560000000.0,product_sold,2022-11-24 11:21:48
11481,634Z9CXA3VSGKOAMKZYZANCUMT,5114610000000.0,recommendation_click,2022-11-24 11:23:31
11482,634QR5OILZIRU2U9RR1D6CQN7K,5114700000000.0,saved_items,2022-11-24 11:25:14
11483,6332L2UEB47I7NIQCOIXMLVFFJ,5114720000000.0,search_click,2022-11-24 11:26:57
11484,634PT1KWTVPCQLEB0PFEJBRKVU,5114730000000.0,referral_click,2022-11-24 11:28:40
11485,634DJ1S0E8BMCMPRKT442STCEZ,5115420000000.0,added_to_basket,2022-11-24 11:30:23
11486,634RX2DYCVT7T9ETAO4IHHWIH3,5117410000000.0,product_sold,2022-11-24 11:32:06
11487,634VMYH0B6LQXGGIFRHNN314FN,5117960000000.0,recommendation_click,2022-11-24 11:33:49
11488,634UUEPQJ54P3MHP3NBJ4DTGHJ,5117990000000.0,saved_items,2022-11-24 11:35:32
11489,634581TTUD0W85NKR4HZIS5LJE,5120560000000.0,search_click,2022-11-24 11:37:15
11490,634IY2TTL3DLV5MOD2HG9QVO4M,5129030000000.0,referral_click,2022-11-24 11:38:58
11491,6342EYTVWC9A329BZ6EZ15FUXU,5131360000000.0,added_to_basket,2022-11-24 11:40:41
11492,6342W0TJNWXJOO8060OMLX2DRU,5131970000000.0,product_sold,2022-11-24 11:42:24
11493,6334F8ZBRKA9QYOAE8JV1VYAFQ,5131980000000.0,recommendation_click,2022-11-24 11:44:07
11494,634JFYXMIMJY1RO2XEVYESBWXF,5132410000000.0,saved_items,2022-11-24 11:45:50
11495,634UER2HHC2IVZ5AR3ZL026UCU,5239380000000.0,search_click,2022-11-24 11:47:33
11496,634C3SBGW9ZYFMYIQB94EHZFKT,5239400000000.0,referral_click,2022-11-24 11:49:16
11497,634P58PLVG8GBVCZO8X9HUFJBS,5239410000000.0,added_to_basket,2022-11-24 11:50:59
11498,634JE61PPLPGESC1J9ORR259Y9,5240520000000.0,product_sold,2022-11-24 11:52:42
11499,634L4ABJ0Z0H2K68TUROKHKUPY,5240520000000.0,recommendation_click,2022-11-24 11:54:25
11500,633IICFY0X7Z5H8O251GFD9ZEQ,5240520000000.0,saved_items,2022-11-24 11:56:08
11501,634N7611NG4IBAAGPAGWGSZJL1,5240520000000.0,search_click,2022-11-24 11:57:51
11502,634MW6Y0DN9NZLR0FDEYIG4EC4,5240890000000.0,referral_click,2022-11-24 11:59:34
11503,6342KAI853L5M4ZQ0KZXWT4H0V,5240890000000.0,added_to_basket,2022-11-24 12:01:17
11504,634SUGKZAEQ6DXSPO463J8ZHWV,5240900000000.0,product_sold,2022-11-24 12:03:00
11505,6340I75VSY3H4LNZ6C8LOCQTUG,5241000000000.0,recommendation_click,2022-11-24 12:04:43
11506,634U0VJINR9YTZ96Z3M9SZXUM4,5242320000000.0,saved_items,2022-11-24 12:06:26
11507,634O3BFYDXBDS00TTDDJXQPQV7,5242490000000.0,search_click,2022-11-24 12:08:09
11508,634G1SSC73BK8DUOXJAZ3UG71V,5242490000000.0,referral_click,2022-11-24 12:09:52
11509,634X7QLFXN41L1IDPCB1GHVWAP,5242750000000.0,added_to_basket,2022-11-24 12:11:35
11510,634PPLCNRL84P63ECCBNLN4BVM,5244210000000.0,product_sold,2022-11-24 12:13:18
11511,6343Q6N9C63MLD9MRKPF5AW68V,5244210000000.0,recommendation_click,2022-11-24 12:15:01
11512,6349FZOZB4BDTB1N5OD7VM9ZHR,5244220000000.0,saved_items,2022-11-24 12:16:44
11513,634VDZXDH8ZUZ7R8JLEGUDEXG8,5244220000000.0,search_click,2022-11-24 12:18:27
11514,634D420F1LHL824XP34VTC00NB,5245000000000.0,referral_click,2022-11-24 12:20:10
11515,63497DJT5O5XGCKP271ALBPG6Z,5245010000000.0,added_to_basket,2022-11-24 12:21:53
11516,634D6L6BPU2DZNB8UWHVYKAK8L,5520720000000.0,product_sold,2022-11-24 12:23:36
11517,6344T1ZXEVAQ2NPLKAZJZ4AKEW,5522060000000.0,recommendation_click,2022-11-24 12:25:19
11518,6348DOE98ZIQVS2BLNGB6VRVZF,5522150000000.0,saved_items,2022-11-24 12:27:02
11519,634N7H6UHWJHMPLZXMF87WQCBW,5522480000000.0,search_click,2022-11-24 12:28:45
11520,633ZWLCP4DFQC0V8ZGZ5KNV0GA,5522590000000.0,referral_click,2022-11-24 12:30:28
11521,6348GGNEUBIHID53EN7S55OYQ0,5527400000000.0,added_to_basket,2022-11-24 12:32:11
11522,6336N2120QYCDTDPYZQ9UR42D2,5528100000000.0,product_sold,2022-11-24 12:33:54
11523,63419SQC8VOAOZVCQE97AJ1MES,5528690000000.0,recommendation_click,2022-11-24 12:35:37
11524,6348JP2IBLLRFHUZJ7AZI9NPF8,5530310000000.0,saved_items,2022-11-24 12:37:20
11525,634UY12RUK5UUDON78BRJFA6A5,5530440000000.0,search_click,2022-11-24 12:39:03
11526,633AKUVMFB94QG1XN8H8380ZJV,5530890000000.0,referral_click,2022-11-24 12:40:46
11527,634Q49SL9SGCWSGQQLB2YO7KOK,5530890000000.0,added_to_basket,2022-11-24 12:42:29
11528,634ZJAML1S0QUQQTNP9PJLUORN,5530890000000.0,product_sold,2022-11-24 12:44:12
11529,634LA7X3IDFD80T7AOTEODRGUN,5530930000000.0,recommendation_click,2022-11-24 12:45:55
11530,634VVODI5DK34OPVWMRYG7KYCQ,5530930000000.0,saved_items,2022-11-24 12:47:38
11531,634BJT69SDREUGU18MARE3IBX8,5531850000000.0,search_click,2022-11-24 12:49:21
11532,634BNE2TM1LRJF06TQBSCVIVQK,5524640000000.0,referral_click,2022-11-24 12:51:04
11533,634Q1TQUB0J2LGMD7UCCHKNCX2,5528100000000.0,added_to_basket,2022-11-24 12:52:47
11534,634HD5B2YGF5XFPV2PMQGXV3Q1,5528100000000.0,product_sold,2022-11-24 12:54:30
11535,6342RHO6TUB3BOP2182GHUEZWX,5528360000000.0,recommendation_click,2022-11-24 12:56:13
11536,634MDCKOEJCHP0JVIU2ZA2V6AE,5530320000000.0,saved_items,2022-11-24 12:57:56
11537,634SXLCXNCU4252THQ2VZCK4Y7,5530890000000.0,search_click,2022-11-24 12:59:39
11538,6330ZC7TMWJ3NTVKIA4OID0X6K,5530890000000.0,referral_click,2022-11-24 13:01:22
11539,634Q5P1DNDELEKWJTVGCEGNJ75,5530890000000.0,added_to_basket,2022-11-24 13:03:05
11540,6345YQ736074DVN1NE1Q2B47DF,5531860000000.0,product_sold,2022-11-24 13:04:48
11541,634OFS738DJ7QNUK50VCIYIX1K,5532430000000.0,recommendation_click,2022-11-24 13:06:31
11542,633VN3X6WANNLVWNO713HL5Y7P,5533180000000.0,saved_items,2022-11-24 13:08:14
11543,6343FVYIO7INB9KGRRKP709VEH,5534560000000.0,search_click,2022-11-24 13:09:57
11544,634XALA2OBT2J922LVXD3724QI,5534670000000.0,referral_click,2022-11-24 13:11:40
11545,634WMBUIJBG5X0CE8GF7MEZ56O,5534680000000.0,added_to_basket,2022-11-24 13:13:23
11546,6342L6H80UBDWW51X8JLSMQSJR,5849690000000.0,product_sold,2022-11-24 13:15:06
11547,634MN46Y5GEGRZ6SE3EA4WD8MC,5850420000000.0,recommendation_click,2022-11-24 13:16:49
11548,634ANKONTDCR74TEYUYCS159OA,5851590000000.0,saved_items,2022-11-24 13:18:32
11549,634TWB7CDIJJSOIN604X5S1M0U,5853700000000.0,search_click,2022-11-24 13:20:15
11550,634ZDL1M3FBY2GGZR4N3LVUPPP,5855000000000.0,referral_click,2022-11-24 13:21:58
11551,634JF04FKB0WGRL0DMZ0NFOZPC,5855020000000.0,added_to_basket,2022-11-24 13:23:41
11552,634WQG5T5L0JXIKOR0UNN46VMH,5855470000000.0,product_sold,2022-11-24 13:25:24
11553,634F7SMNOCXNR0WWJKWS3GTTT1,5855720000000.0,recommendation_click,2022-11-24 13:27:07
11554,634142FS851J0SIJ9G0H93TAVC,5856320000000.0,saved_items,2022-11-24 13:28:50
11555,6339QGO2TMWUKDGCVIH6GJ2HUG,5856720000000.0,search_click,2022-11-24 13:30:33
11556,634O1O2Y1X57J314TA4EVPIL9Y,5857780000000.0,referral_click,2022-11-24 13:32:16
11557,634A85PNSUARMXYRGCW3W105B4,5859340000000.0,added_to_basket,2022-11-24 13:33:59
11558,634ET87K3CNDVQ42UN6BFI9C9Z,5860140000000.0,product_sold,2022-11-24 13:35:42
11559,6345QE6G2W7CXL6NQNKNQU8H0Q,5862550000000.0,recommendation_click,2022-11-24 13:37:25
11560,634L6P4AJFXYOKRYKSW95ASSMI,5864340000000.0,saved_items,2022-11-24 13:39:08
11561,634EQ4GL2V1F30SA9MO27QE1MH,5864360000000.0,search_click,2022-11-24 13:40:51
11562,6348GGNEUBIHID53EN7S55OYQ0,5864360000000.0,referral_click,2022-11-24 13:42:34
11563,634U80HJCUMPGHZMA8B4KKFBT9,5864820000000.0,added_to_basket,2022-11-24 13:44:17
11564,634QX1ZLRG8OF06NSWBV26HSFB,5865270000000.0,product_sold,2022-11-24 13:46:00
11565,63483U6BJXO48Y87RPT9F5IBIN,5865270000000.0,recommendation_click,2022-11-24 13:47:43
11566,634CINGRYWMX3MBOS3YEJPRO1Z,5865270000000.0,saved_items,2022-11-24 13:49:26
11567,634JUD8INBZ55LS0EFCW3TFA6H,5865480000000.0,search_click,2022-11-24 13:51:09
11568,6339DTGWPR5LLP9CFVJL9W94Q3,5865830000000.0,referral_click,2022-11-24 13:52:52
11569,633IVKIALH9NMNYZFHDDXZV6BG,5866380000000.0,added_to_basket,2022-11-24 13:54:35
